motif_id	cluster	source_id	tf_name	family_name	motif_type	PMID	name_IG
M05752_2.00	AC0252	SOX8_FL_Methyl-HT-SELEX	SOX8	Sox	SELEX	28473536	SOX8/9/10
M05761_2.00	AC0252	SOX10_FL_HT-SELEX	SOX10	Sox	SELEX	28473536	SOX8/9/10
M05762_2.00	AC0252	SOX10_FL_Methyl-HT-SELEX	SOX10	Sox	SELEX	28473536	SOX8/9/10
M09387_2.00	AC0252	SOX10_HUMAN.H11MO.0.B	SOX10	Sox	Misc	23175603	SOX8/9/10
M09389_2.00	AC0252	SOX9_HUMAN.H11MO.0.B	SOX9	Sox	Misc	23175603	SOX8/9/10
M01026_2.00	AC0253	Sox4	SOX4	Sox	PBM	19147588	SOX/SRY
M02717_2.00	AC0253	MA0084.1	SRY	Sox	SELEX	24194598	SOX/SRY
M05765_2.00	AC0253	SOX4_eDBD_HT-SELEX	SOX4	Sox	SELEX	28473536	SOX/SRY
M05766_2.00	AC0253	SOX4_eDBD_Methyl-HT-SELEX	SOX4	Sox	SELEX	28473536	SOX/SRY
M05891_2.00	AC0253	SOX10	SOX10	Sox	SMiLE-seq	28092692	SOX/SRY
M05897_2.00	AC0253	SOX2	SOX2	Sox	SMiLE-seq	28092692	SOX/SRY
M08165_2.00	AC0253	MA0442.2	SOX10	Sox	ChIP-seq	24194598	SOX/SRY
M08166_2.00	AC0253	MA1120.1	SOX13	Sox	ChIP-seq	24194598	SOX/SRY
M09388_2.00	AC0253	SOX4_HUMAN.H11MO.0.B	SOX4	Sox	Misc	23175603	SOX/SRY
M09391_2.00	AC0253	SOX3_HUMAN.H11MO.0.B	SOX3	Sox	Misc	23175603	SOX/SRY
M09397_2.00	AC0253	SOX2_HUMAN.H11MO.0.A	SOX2	Sox	Misc	23175603	SOX/SRY
M09398_2.00	AC0253	SRY_HUMAN.H11MO.0.B	SRY	Sox	Misc	23175603	SOX/SRY
M11332_2.00	AC0253	V$SRY_02	SRY	Sox	Transfac	16381825	SOX/SRY
MA0143.4	AC0253	MA0143.4	SOX2	['High-mobility group (HMG) domain factors']	Uknown	15863505	SOX/SRY
MA0442.1	AC0253	MA0442.1	SOX10	['High-mobility group (HMG) domain factors']	Uknown	17916232	SOX/SRY
MA0867.2	AC0253	MA0867.2	SOX4	['High-mobility group (HMG) domain factors']	Uknown	17599239	SOX/SRY
M05785_2.00	AC0254	SOX14_FL_HT-SELEX	SOX14	Sox	SELEX	28473536	SOX12/14
M05786_2.00	AC0254	SOX14_FL_Methyl-HT-SELEX	SOX14	Sox	SELEX	28473536	SOX12/14
M05789_2.00	AC0254	SOX12_eDBD_HT-SELEX	SOX12	Sox	SELEX	28473536	SOX12/14
M05790_2.00	AC0254	SOX12_eDBD_Methyl-HT-SELEX	SOX12	Sox	SELEX	28473536	SOX12/14
MA1561.1	AC0254	MA1561.1	SOX12	['High-mobility group (HMG) domain factors']	Uknown	18403418	SOX12/14
MA1562.1	AC0254	MA1562.1	SOX14	['High-mobility group (HMG) domain factors']	Uknown	17852354	SOX12/14
M02716_2.00	AC0255	MA0077.1	SOX9	Sox	SELEX	24194598	SOX/SRY
M03501_2.00	AC0255	SOX9_1	SOX9	Sox	SELEX	23332764	SOX/SRY
M05749_2.00	AC0255	SOX8_eDBD_HT-SELEX	SOX8	Sox	SELEX	28473536	SOX/SRY
M05750_2.00	AC0255	SOX8_eDBD_Methyl-HT-SELEX	SOX8	Sox	SELEX	28473536	SOX/SRY
M05753_2.00	AC0255	SOX30_eDBD_HT-SELEX	SOX30	Sox	SELEX	28473536	SOX/SRY
M05754_2.00	AC0255	SOX30_eDBD_Methyl-HT-SELEX	SOX30	Sox	SELEX	28473536	SOX/SRY
M05759_2.00	AC0255	SOX10_eDBD_HT-SELEX	SOX10	Sox	SELEX	28473536	SOX/SRY
M05760_2.00	AC0255	SOX10_eDBD_Methyl-HT-SELEX	SOX10	Sox	SELEX	28473536	SOX/SRY
M05767_2.00	AC0255	SOX9_eDBD_HT-SELEX	SOX9	Sox	SELEX	28473536	SOX/SRY
M05768_2.00	AC0255	SOX9_eDBD_Methyl-HT-SELEX	SOX9	Sox	SELEX	28473536	SOX/SRY
M05769_2.00	AC0255	SOX3_FL_HT-SELEX	SOX3	Sox	SELEX	28473536	SOX/SRY
M05770_2.00	AC0255	SOX3_FL_Methyl-HT-SELEX	SOX3	Sox	SELEX	28473536	SOX/SRY
M05783_2.00	AC0255	SOX14_eDBD_HT-SELEX	SOX14	Sox	SELEX	28473536	SOX/SRY
M05784_2.00	AC0255	SOX14_eDBD_Methyl-HT-SELEX	SOX14	Sox	SELEX	28473536	SOX/SRY
M05792_2.00	AC0255	SOX18_eDBD_Methyl-HT-SELEX	SOX18	Sox	SELEX	28473536	SOX/SRY
M05892_2.00	AC0255	SOX6	SOX6	Sox	SMiLE-seq	28092692	SOX/SRY
M05893_2.00	AC0255	SOX15	SOX15	Sox	SMiLE-seq	28092692	SOX/SRY
M05894_2.00	AC0255	SOX5	SOX5	Sox	SMiLE-seq	28092692	SOX/SRY
M05896_2.00	AC0255	SOX17	SOX17	Sox	SMiLE-seq	28092692	SOX/SRY
M05898_2.00	AC0255	SRY	SRY	Sox	SMiLE-seq	28092692	SOX/SRY
M08242_2.00	AC0255	ZNF317	ZNF317	C2H2 ZF	ChIP-seq	25690854	SOX/SRY
M09390_2.00	AC0255	SOX5_HUMAN.H11MO.0.C	SOX5	Sox	Misc	23175603	SOX/SRY
M09396_2.00	AC0255	SOX17_HUMAN.H11MO.0.C	SOX17	Sox	Misc	23175603	SOX/SRY
M11305_2.00	AC0255	V$SOX9_B1	SOX9	Sox	Transfac	16381825	SOX/SRY
M11309_2.00	AC0255	V$SOX5_01	SOX5	Sox	Transfac	16381825	SOX/SRY
MA0868.2	AC0255	MA0868.2	SOX8	['High-mobility group (HMG) domain factors']	Uknown	17599239	SOX/SRY
MA1152.1	AC0255	MA1152.1	SOX15	['High-mobility group (HMG) domain factors']	Uknown	15863505	SOX/SRY
MA1563.2	AC0255	MA1563.2	SOX18	['High-mobility group (HMG) domain factors']	Uknown	7651823	SOX/SRY
M04347_2.00	AC0256	MAF_FL_HT-SELEX_3	MAF	bZIP	SELEX	28473536	MAF
M04350_2.00	AC0256	MAF_FL_Methyl-HT-SELEX_3	MAF	bZIP	SELEX	28473536	MAF
M04353_2.00	AC0256	MAFA_eDBD_HT-SELEX_3	MAFA	bZIP	SELEX	28473536	MAF
M04355_2.00	AC0256	MAFA_eDBD_Methyl-HT-SELEX_2	MAFA	bZIP	SELEX	28473536	MAF
M04358_2.00	AC0256	MAFF_eDBD_HT-SELEX_2	MAFF	bZIP	SELEX	28473536	MAF
M04360_2.00	AC0256	MAFF_eDBD_Methyl-HT-SELEX_2	MAFF	bZIP	SELEX	28473536	MAF
M04362_2.00	AC0256	MAFF_FL_HT-SELEX_2	MAFF	bZIP	SELEX	28473536	MAF
M04364_2.00	AC0256	MAFF_FL_Methyl-HT-SELEX_2	MAFF	bZIP	SELEX	28473536	MAF
M04367_2.00	AC0256	MAFG_eDBD_HT-SELEX_3	MAFG	bZIP	SELEX	28473536	MAF
M04370_2.00	AC0256	MAFG_eDBD_Methyl-HT-SELEX_3	MAFG	bZIP	SELEX	28473536	MAF
M07604_2.00	AC0257	ZNF222.RCADE.ReprocessedData	ZNF222	C2H2 ZF	ChIP-seq+ChIP-exo	29146583	ZNF222
M02835_2.00	AC0258	NRL_1	NRL	bZIP	SELEX	23332764	MAF/BACH1/NRL
M02855_2.00	AC0258	MAFK_1	MAFK	bZIP	SELEX	23332764	MAF/BACH1/NRL
M02857_2.00	AC0258	MAFK_3	MAFK	bZIP	SELEX	23332764	MAF/BACH1/NRL
M04277_2.00	AC0258	NRL_eDBD_HT-SELEX	NRL	bZIP	SELEX	28473536	MAF/BACH1/NRL
M04278_2.00	AC0258	NRL_eDBD_Methyl-HT-SELEX	NRL	bZIP	SELEX	28473536	MAF/BACH1/NRL
M04279_2.00	AC0258	NRL_FL_HT-SELEX	NRL	bZIP	SELEX	28473536	MAF/BACH1/NRL
M04280_2.00	AC0258	NRL_FL_Methyl-HT-SELEX	NRL	bZIP	SELEX	28473536	MAF/BACH1/NRL
M04351_2.00	AC0258	MAFA_eDBD_HT-SELEX_1	MAFA	bZIP	SELEX	28473536	MAF/BACH1/NRL
M04356_2.00	AC0258	MAFA_eDBD_Methyl-HT-SELEX_3	MAFA	bZIP	SELEX	28473536	MAF/BACH1/NRL
M04365_2.00	AC0258	MAFG_eDBD_HT-SELEX_1	MAFG	bZIP	SELEX	28473536	MAF/BACH1/NRL
M04368_2.00	AC0258	MAFG_eDBD_Methyl-HT-SELEX_1	MAFG	bZIP	SELEX	28473536	MAF/BACH1/NRL
M08186_2.00	AC0258	Mv47	BACH1	bZIP	ChIP-seq	22080565	MAF/BACH1/NRL
MA0495.3	AC0258	MA0495.3	MAFF	['Basic leucine zipper factors (bZIP)']	Uknown	8264639	MAF/BACH1/NRL
MA0659.2	AC0258	MA0659.2	MAFG	['Basic leucine zipper factors (bZIP)']	Uknown	8264639	MAF/BACH1/NRL
MA0842.1	AC0258	MA0842.1	NRL	['Basic leucine zipper factors (bZIP)']	Uknown	8552602	MAF/BACH1/NRL
MA0842.2	AC0258	MA0842.2	NRL	['Basic leucine zipper factors (bZIP)']	Uknown	8552602	MAF/BACH1/NRL
M02853_2.00	AC0259	MAFF_1	MAFF	bZIP	SELEX	23332764	MAF
M02854_2.00	AC0259	MAFG_1	MAFG	bZIP	SELEX	23332764	MAF
M02856_2.00	AC0259	MAFK_2	MAFK	bZIP	SELEX	23332764	MAF
M02858_2.00	AC0259	MAFK_4	MAFK	bZIP	SELEX	23332764	MAF
M04039_2.00	AC0259	MAFG.1	MAFG	bZIP	SELEX	28186491	MAF
M04040_2.00	AC0259	MAFB.1	MAFB	bZIP	SELEX	28186491	MAF
M04343_2.00	AC0259	MAF_eDBD_HT-SELEX	MAF	bZIP	SELEX	28473536	MAF
M04344_2.00	AC0259	MAF_eDBD_Methyl-HT-SELEX	MAF	bZIP	SELEX	28473536	MAF
M04345_2.00	AC0259	MAF_FL_HT-SELEX_1	MAF	bZIP	SELEX	28473536	MAF
M04346_2.00	AC0259	MAF_FL_HT-SELEX_2	MAF	bZIP	SELEX	28473536	MAF
M04348_2.00	AC0259	MAF_FL_Methyl-HT-SELEX_1	MAF	bZIP	SELEX	28473536	MAF
M04349_2.00	AC0259	MAF_FL_Methyl-HT-SELEX_2	MAF	bZIP	SELEX	28473536	MAF
M04352_2.00	AC0259	MAFA_eDBD_HT-SELEX_2	MAFA	bZIP	SELEX	28473536	MAF
M04354_2.00	AC0259	MAFA_eDBD_Methyl-HT-SELEX_1	MAFA	bZIP	SELEX	28473536	MAF
M04357_2.00	AC0259	MAFF_eDBD_HT-SELEX_1	MAFF	bZIP	SELEX	28473536	MAF
M04359_2.00	AC0259	MAFF_eDBD_Methyl-HT-SELEX_1	MAFF	bZIP	SELEX	28473536	MAF
M04361_2.00	AC0259	MAFF_FL_HT-SELEX_1	MAFF	bZIP	SELEX	28473536	MAF
M04363_2.00	AC0259	MAFF_FL_Methyl-HT-SELEX_1	MAFF	bZIP	SELEX	28473536	MAF
M04366_2.00	AC0259	MAFG_eDBD_HT-SELEX_2	MAFG	bZIP	SELEX	28473536	MAF
M04369_2.00	AC0259	MAFG_eDBD_Methyl-HT-SELEX_2	MAFG	bZIP	SELEX	28473536	MAF
M04371_2.00	AC0259	MAFG_FL_HT-SELEX_1	MAFG	bZIP	SELEX	28473536	MAF
M04372_2.00	AC0259	MAFG_FL_HT-SELEX_2	MAFG	bZIP	SELEX	28473536	MAF
M04373_2.00	AC0259	MAFG_FL_Methyl-HT-SELEX_1	MAFG	bZIP	SELEX	28473536	MAF
M04374_2.00	AC0259	MAFG_FL_Methyl-HT-SELEX_2	MAFG	bZIP	SELEX	28473536	MAF
M07839_2.00	AC0259	HepG2_MAFF_Stanford	MAFF	bZIP	ChIP-seq	22955619	MAF
M07840_2.00	AC0259	HepG2_MAFK_Stanford	MAFK	bZIP	ChIP-seq	22955619	MAF
M07841_2.00	AC0259	K562_MAFK_Stanford	MAFK	bZIP	ChIP-seq	22955619	MAF
M08074_2.00	AC0259	MA0495.2	MAFF	bZIP	ChIP-seq	24194598	MAF
M08075_2.00	AC0259	MA0496.2	MAFK	bZIP	ChIP-seq	24194598	MAF
M08807_2.00	AC0259	MAF_HUMAN.H11MO.0.A	MAF	bZIP	Misc	23175603	MAF
M08808_2.00	AC0259	MAFF_HUMAN.H11MO.0.B	MAFF	bZIP	Misc	23175603	MAF
M08809_2.00	AC0259	MAFG_HUMAN.H11MO.0.A	MAFG	bZIP	Misc	23175603	MAF
M08810_2.00	AC0259	MAFK_HUMAN.H11MO.0.A	MAFK	bZIP	Misc	23175603	MAF
M08811_2.00	AC0259	MAFB_HUMAN.H11MO.0.B	MAFB	bZIP	Misc	23175603	MAF
MA0495.1	AC0259	MA0495.1	MAFF	['Basic leucine zipper factors (bZIP)']	Uknown	8264639	MAF
MA0496.1	AC0259	MA0496.1	MAFK	['Basic leucine zipper factors (bZIP)']	Uknown	8264639	MAF
MA0659.1	AC0259	MA0659.1	MAFG	['Basic leucine zipper factors (bZIP)']	Uknown	9224592	MAF
MA1520.1	AC0259	MA1520.1	MAF	['Basic leucine zipper factors (bZIP)']	Uknown	9571165	MAF
MA1521.1	AC0259	MA1521.1	MAFA	['Basic leucine zipper factors (bZIP)']	Uknown	9571165	MAF
M05315_2.00	AC0260	IRX5_eDBD_HT-SELEX	IRX5	Homeodomain	SELEX	28473536	IRX5
M05316_2.00	AC0260	IRX5_eDBD_Methyl-HT-SELEX	IRX5	Homeodomain	SELEX	28473536	IRX5
M00356_2.00	AC0261	PAX3_R270C	PAX3	"Homeodomain,Paired box"	PBM	27013732	PAX3
M00229_2.00	AC0262	EGR2_D383Y	EGR2	C2H2 ZF	PBM	27013732	EGR2
M04218_2.00	AC0263	HES5_eDBD_Methyl-HT-SELEX_2	HES5	bHLH	SELEX	28473536	HES5
M04061_2.00	AC0264	HES2_eDBD_Methyl-HT-SELEX	HES2	bHLH	SELEX	28473536	HES1/2
M04091_2.00	AC0264	HES1_eDBD_Methyl-HT-SELEX	HES1	bHLH	SELEX	28473536	HES1/2
M01203_2.00	AC0265	pTH11233	CENPBD1	CENPB	PBM		CENPBD1/GMEB1/TET1
M01912_2.00	AC0265	pTH7031	KMT2A	CxxC	PBM	25215497	CENPBD1/GMEB1/TET1
M01914_2.00	AC0265	pTH9605	TET1	CxxC	PBM	25215497	CENPBD1/GMEB1/TET1
M02460_2.00	AC0265	pTH9026	GMEB1	SAND	PBM	25215497	CENPBD1/GMEB1/TET1
M00967_2.00	AC0266	PHF1	PHF1	Unknown	PBM	28869966	PHF1/DNMT1
M01913_2.00	AC0266	pTH7029	DNMT1	CxxC	PBM	25215497	PHF1/DNMT1
M00968_2.00	AC0267	MTF2	MTF2	Unknown	PBM	28869966	MTF2
M03472_2.00	AC0268	GMEB2_2	GMEB2	SAND	SELEX	23332764	GMEB1/2
M05738_2.00	AC0268	GMEB1_FL_Methyl-HT-SELEX	GMEB1	SAND	SELEX	28473536	GMEB1/2
M04835_2.00	AC0269	FOXN2_eDBD_HT-SELEX	FOXN2	Forkhead	SELEX	28473536	FOXN2
M04836_2.00	AC0269	FOXN2_eDBD_Methyl-HT-SELEX	FOXN2	Forkhead	SELEX	28473536	FOXN2
M01007_2.00	AC0270	FOXN2	FOXN2	Forkhead	PBM	23836653	FOXN2
M03445_2.00	AC0271	PROX1_1	PROX1	Prospero	SELEX	23332764	PROX1
M05691_2.00	AC0271	PROX1_eDBD_HT-SELEX	PROX1	Prospero	SELEX	28473536	PROX1
M05692_2.00	AC0271	PROX1_eDBD_Methyl-HT-SELEX	PROX1	Prospero	SELEX	28473536	PROX1
MA0794.1	AC0271	MA0794.1	PROX1	['Homeo domain factors']	Uknown	21040746	PROX1
M03471_2.00	AC0272	GMEB2_1	GMEB2	SAND	SELEX	23332764	GMEB1/2
M03473_2.00	AC0272	GMEB2_3	GMEB2	SAND	SELEX	23332764	GMEB1/2
M03474_2.00	AC0272	GMEB2_4	GMEB2	SAND	SELEX	23332764	GMEB1/2
M05735_2.00	AC0272	GMEB2_eDBD_HT-SELEX	GMEB2	SAND	SELEX	28473536	GMEB1/2
M05736_2.00	AC0272	GMEB2_eDBD_Methyl-HT-SELEX	GMEB2	SAND	SELEX	28473536	GMEB1/2
M05737_2.00	AC0272	GMEB1_FL_HT-SELEX	GMEB1	SAND	SELEX	28473536	GMEB1/2
MA0862.1	AC0272	MA0862.1	GMEB2	['SAND domain factors']	Uknown	11743720	GMEB1/2
M03028_2.00	AC0273	FOXB1_1	FOXB1	Forkhead	SELEX	23332764	BATF/FOSL1/FOXB1
M04307_2.00	AC0273	BATF_FL_HT-SELEX	BATF	bZIP	SELEX	28473536	BATF/FOSL1/FOXB1
M04308_2.00	AC0273	BATF_FL_Methyl-HT-SELEX	BATF	bZIP	SELEX	28473536	BATF/FOSL1/FOXB1
M04335_2.00	AC0273	FOSL1_FL_HT-SELEX_3	FOSL1	bZIP	SELEX	28473536	BATF/FOSL1/FOXB1
M04338_2.00	AC0273	FOSL1_FL_Methyl-HT-SELEX_3	FOSL1	bZIP	SELEX	28473536	BATF/FOSL1/FOXB1
M00325_2.00	AC0274	SIX6_H141N	SIX6	Homeodomain	PBM	27013732	SIX/GATA
M00326_2.00	AC0274	SIX6_REF	SIX6	Homeodomain	PBM	27013732	SIX/GATA
M00327_2.00	AC0274	SIX6_T165A	SIX6	Homeodomain	PBM	27013732	SIX/GATA
M04939_2.00	AC0274	SIX4_eDBD_HT-SELEX	SIX4	Homeodomain	SELEX	28473536	SIX/GATA
M04940_2.00	AC0274	SIX4_eDBD_Methyl-HT-SELEX	SIX4	Homeodomain	SELEX	28473536	SIX/GATA
M05094_2.00	AC0274	SIX1_eDBD_HT-SELEX	SIX1	Homeodomain	SELEX	28473536	SIX/GATA
M05095_2.00	AC0274	SIX1_eDBD_Methyl-HT-SELEX	SIX1	Homeodomain	SELEX	28473536	SIX/GATA
M05096_2.00	AC0274	SIX1_FL_HT-SELEX	SIX1	Homeodomain	SELEX	28473536	SIX/GATA
M05097_2.00	AC0274	SIX1_FL_Methyl-HT-SELEX	SIX1	Homeodomain	SELEX	28473536	SIX/GATA
M05159_2.00	AC0274	SIX3_eDBD_HT-SELEX	SIX3	Homeodomain	SELEX	28473536	SIX/GATA
M05160_2.00	AC0274	SIX3_eDBD_Methyl-HT-SELEX	SIX3	Homeodomain	SELEX	28473536	SIX/GATA
M05285_2.00	AC0274	SIX2_eDBD_HT-SELEX	SIX2	Homeodomain	SELEX	28473536	SIX/GATA
M05286_2.00	AC0274	SIX2_eDBD_Methyl-HT-SELEX	SIX2	Homeodomain	SELEX	28473536	SIX/GATA
M05287_2.00	AC0274	SIX2_FL_HT-SELEX	SIX2	Homeodomain	SELEX	28473536	SIX/GATA
M05288_2.00	AC0274	SIX2_FL_Methyl-HT-SELEX	SIX2	Homeodomain	SELEX	28473536	SIX/GATA
M05357_2.00	AC0274	SIX6_eDBD_HT-SELEX	SIX6	Homeodomain	SELEX	28473536	SIX/GATA
M05358_2.00	AC0274	SIX6_eDBD_Methyl-HT-SELEX	SIX6	Homeodomain	SELEX	28473536	SIX/GATA
M10577_2.00	AC0274	V$GATA1_01	GATA1	GATA	Transfac	16381825	SIX/GATA
M10594_2.00	AC0274	V$GATA2_01	GATA2	GATA	Transfac	16381825	SIX/GATA
M09260_2.00	AC0275	MYB_HUMAN.H11MO.0.A	MYB	Myb/SANT	Misc	23175603	MYB
M09600_2.00	AC0275	Hela-BMYB_GSE27030	MYBL2	Myb/SANT	Misc	20513432	MYB
M11050_2.00	AC0275	V$CMYB_01	MYB	Myb/SANT	Transfac	16381825	MYB
M08150_2.00	AC0276	MA0100.3	MYB	Myb/SANT	ChIP-seq	24194598	MYB
M11054_2.00	AC0276	V$MYB_Q6	MYB	Myb/SANT	Transfac	16381825	MYB
M00234_2.00	AC0277	OVOL2_D228E	OVOL2	C2H2 ZF	PBM	27013732	OVOL2
M00235_2.00	AC0277	OVOL2_REF	OVOL2	C2H2 ZF	PBM	27013732	OVOL2
M04445_2.00	AC0278	OVOL2_eDBD_HT-SELEX	OVOL2	C2H2 ZF	SELEX	28473536	OVOL1/2
M04446_2.00	AC0278	OVOL2_eDBD_Methyl-HT-SELEX	OVOL2	C2H2 ZF	SELEX	28473536	OVOL1/2
M04447_2.00	AC0278	OVOL2_FL_HT-SELEX	OVOL2	C2H2 ZF	SELEX	28473536	OVOL1/2
M04448_2.00	AC0278	OVOL2_FL_Methyl-HT-SELEX	OVOL2	C2H2 ZF	SELEX	28473536	OVOL1/2
M04556_2.00	AC0278	OVOL1_FL_HT-SELEX	OVOL1	C2H2 ZF	SELEX	28473536	OVOL1/2
M04557_2.00	AC0278	OVOL1_FL_Methyl-HT-SELEX	OVOL1	C2H2 ZF	SELEX	28473536	OVOL1/2
MA1544.1	AC0278	MA1544.1	OVOL1	['C2H2 zinc finger factors']	Uknown	26504231	OVOL1/2
MA1545.1	AC0278	MA1545.1	OVOL2	['C2H2 zinc finger factors']	Uknown	24735879	OVOL1/2
M03346_2.00	AC0279	MYBL2_2	MYBL2	Myb/SANT	SELEX	23332764	MYBL1/2
M03352_2.00	AC0279	MYBL1_4	MYBL1	Myb/SANT	SELEX	23332764	MYBL1/2
M03347_2.00	AC0280	MYBL2_3	MYBL2	Myb/SANT	SELEX	23332764	MYBL1/2
M03351_2.00	AC0280	MYBL1_3	MYBL1	Myb/SANT	SELEX	23332764	MYBL1/2
M05561_2.00	AC0280	MYBL2_eDBD_HT-SELEX	MYBL2	Myb/SANT	SELEX	28473536	MYBL1/2
M05562_2.00	AC0280	MYBL2_eDBD_Methyl-HT-SELEX	MYBL2	Myb/SANT	SELEX	28473536	MYBL1/2
M03348_2.00	AC0281	MYBL2_4	MYBL2	Myb/SANT	SELEX	23332764	MYBL1/2
M03349_2.00	AC0281	MYBL1_1	MYBL1	Myb/SANT	SELEX	23332764	MYBL1/2
MA0777.1	AC0281	MA0777.1	MYBL2	['Tryptophan cluster factors']	Uknown	21998171	MYBL1/2
M03345_2.00	AC0282	MYBL2_1	MYBL2	Myb/SANT	SELEX	23332764	MYBL1/2
M03350_2.00	AC0282	MYBL1_2	MYBL1	Myb/SANT	SELEX	23332764	MYBL1/2
MA0776.1	AC0282	MA0776.1	MYBL1	['Tryptophan cluster factors']	Uknown	21998171	MYBL1/2
M04685_2.00	AC0283	DMRTC2_eDBD_HT-SELEX_1	DMRTC2	DM	SELEX	28473536	DMRTC2
M04688_2.00	AC0283	DMRTC2_FL_HT-SELEX_1	DMRTC2	DM	SELEX	28473536	DMRTC2
M04690_2.00	AC0283	DMRTC2_FL_Methyl-HT-SELEX_1	DMRTC2	DM	SELEX	28473536	DMRTC2
M01927_2.00	AC0284	pTH9188	DMRT3	DM	PBM	25215497	DMRT
M01929_2.00	AC0284	pTH9446	DMRT1	DM	PBM	25215497	DMRT
M04681_2.00	AC0284	DMRT3_eDBD_HT-SELEX	DMRT3	DM	SELEX	28473536	DMRT
M04682_2.00	AC0284	DMRT3_eDBD_Methyl-HT-SELEX	DMRT3	DM	SELEX	28473536	DMRT
M04683_2.00	AC0284	DMRT1_FL_HT-SELEX	DMRT1	DM	SELEX	28473536	DMRT
M04684_2.00	AC0284	DMRT1_FL_Methyl-HT-SELEX	DMRT1	DM	SELEX	28473536	DMRT
M04686_2.00	AC0284	DMRTC2_eDBD_HT-SELEX_2	DMRTC2	DM	SELEX	28473536	DMRT
M04687_2.00	AC0284	DMRTC2_eDBD_Methyl-HT-SELEX	DMRTC2	DM	SELEX	28473536	DMRT
M04689_2.00	AC0284	DMRTC2_FL_HT-SELEX_2	DMRTC2	DM	SELEX	28473536	DMRT
M04691_2.00	AC0284	DMRTC2_FL_Methyl-HT-SELEX_2	DMRTC2	DM	SELEX	28473536	DMRT
M04692_2.00	AC0284	DMRTA2_eDBD_HT-SELEX	DMRTA2	DM	SELEX	28473536	DMRT
M04693_2.00	AC0284	DMRTA2_eDBD_Methyl-HT-SELEX	DMRTA2	DM	SELEX	28473536	DMRT
M04694_2.00	AC0284	DMRTA1_FL_HT-SELEX	DMRTA1	DM	SELEX	28473536	DMRT
M04695_2.00	AC0284	DMRTA1_FL_Methyl-HT-SELEX	DMRTA1	DM	SELEX	28473536	DMRT
MA0610.1	AC0284	MA0610.1	DMRT3	['DM-type intertwined zinc finger factors']	Uknown	17605809	DMRT
MA1478.1	AC0284	MA1478.1	DMRTA2	['DM-type intertwined zinc finger factors']	Uknown	25215497	DMRT
MA1479.1	AC0284	MA1479.1	DMRTC2	['DM-type intertwined zinc finger factors']	Uknown	25215497	DMRT
MA1707.1	AC0284	MA1707.1	DMRTA1	['DM-type intertwined zinc finger factors']	Uknown	17605809	DMRT
M00838_2.00	AC0285	pEX0125	FOXP1	Forkhead	PBM	21924763	FOXP1
M00839_2.00	AC0285	pEX0126	FOXP1	Forkhead	PBM	21924763	FOXP1
M07768_2.00	AC0286	ZNF737.MEME.OriginalMapping	ZNF737	C2H2 ZF	ChIP-seq+ChIP-exo	29146583	ZNF737
M02881_2.00	AC0287	PRDM4_1	PRDM4	C2H2 ZF	SELEX	23332764	PRDM4
M04421_2.00	AC0287	PRDM4_eDBD_HT-SELEX	PRDM4	C2H2 ZF	SELEX	28473536	PRDM4
M04422_2.00	AC0287	PRDM4_eDBD_Methyl-HT-SELEX_1	PRDM4	C2H2 ZF	SELEX	28473536	PRDM4
M04423_2.00	AC0287	PRDM4_eDBD_Methyl-HT-SELEX_2	PRDM4	C2H2 ZF	SELEX	28473536	PRDM4
M10092_2.00	AC0288	V$AREB6_04	ZEB1	"C2H2 ZF,Homeodomain"	Transfac	16381825	PRDM4/ZEB1
MA1647.1	AC0288	MA1647.1	PRDM4	['C2H2 zinc finger factors']	Uknown	23918801	PRDM4/ZEB1
M02750_2.00	AC0289	RFX3_dimer	RFX3	RFX	SELEX	20378718	RFX/MXI1
M03452_2.00	AC0289	RFX3_1	RFX3	RFX	SELEX	23332764	RFX/MXI1
M03454_2.00	AC0289	RFX2_1	RFX2	RFX	SELEX	23332764	RFX/MXI1
M03456_2.00	AC0289	RFX4_1	RFX4	RFX	SELEX	23332764	RFX/MXI1
M03458_2.00	AC0289	RFX5_1	RFX5	RFX	SELEX	23332764	RFX/MXI1
M03459_2.00	AC0289	RFX5_2	RFX5	RFX	SELEX	23332764	RFX/MXI1
M03460_2.00	AC0289	RFX5_3	RFX5	RFX	SELEX	23332764	RFX/MXI1
M05715_2.00	AC0289	RFX3_eDBD_HT-SELEX_1	RFX3	RFX	SELEX	28473536	RFX/MXI1
M05717_2.00	AC0289	RFX3_eDBD_Methyl-HT-SELEX_1	RFX3	RFX	SELEX	28473536	RFX/MXI1
M05719_2.00	AC0289	RFX2_eDBD_HT-SELEX	RFX2	RFX	SELEX	28473536	RFX/MXI1
M05720_2.00	AC0289	RFX2_eDBD_Methyl-HT-SELEX	RFX2	RFX	SELEX	28473536	RFX/MXI1
M05721_2.00	AC0289	RFX4_eDBD_HT-SELEX	RFX4	RFX	SELEX	28473536	RFX/MXI1
M05722_2.00	AC0289	RFX4_eDBD_Methyl-HT-SELEX	RFX4	RFX	SELEX	28473536	RFX/MXI1
M05723_2.00	AC0289	RFX1_eDBD_HT-SELEX	RFX1	RFX	SELEX	28473536	RFX/MXI1
M05724_2.00	AC0289	RFX1_eDBD_Methyl-HT-SELEX	RFX1	RFX	SELEX	28473536	RFX/MXI1
M08181_2.00	AC0289	Mv93	MXI1	bHLH	ChIP-seq	22080565	RFX/MXI1
